new_id,max_date,defaut,Nbre_rejection_3M,Temps_écoulé,Mont_tot_sur_3M,SOLDE,Somme_Reject
14602-10,2022-09-11 22:00:00,0,0,999,1514.3199999999997,-3131.2200000000007,0.0
14602-9,2021-06-15 22:00:00,0,0,999,315.28999999999905,-8242.370000000003,0.0
14602-8,2020-03-22 23:00:00,0,0,999,2795.5200000000004,-12248.109999999993,0.0
14602-7,2018-12-27 23:00:00,0,0,999,192.6700000000001,-21388.529999999948,0.0
14602-6,2017-10-03 22:00:00,0,0,999,-81.00999999999972,-29566.79999999998,0.0
14602-5,2016-07-05 22:00:00,0,0,999,-53.80999999999972,-39810.10000000003,0.0
14602-4,2015-04-15 22:00:00,0,0,999,652.9999999999973,-48397.99999999996,0.0
14602-3,2014-01-15 23:00:00,0,0,999,726.1299999999998,-54864.50000000002,0.0
14602-2,2012-10-25 22:00:00,0,0,999,1849.0800000000006,-59978.88999999995,0.0
14602-1,2011-07-31 22:00:00,0,0,999,695.1499999999994,-66418.07999999991,0.0
14606-1,2022-09-06 22:00:00,0,0,999,136.35,-214.73999999999998,0.0
14607-10,2022-09-11 22:00:00,0,0,999,1514.3200000000006,-3131.2200000000016,0.0
14607-9,2021-06-15 22:00:00,0,0,999,315.29000000000065,-8242.369999999974,0.0
14607-8,2020-03-22 23:00:00,0,0,999,2795.52,-12248.109999999993,0.0
14607-7,2018-12-27 23:00:00,0,0,999,192.67000000000004,-21388.530000000042,0.0
14607-6,2017-10-03 22:00:00,0,0,999,-81.01000000000015,-29566.79999999991,0.0
14607-5,2016-07-05 22:00:00,0,0,999,-53.809999999999945,-39810.1,0.0
14607-4,2015-04-15 22:00:00,0,0,999,652.9999999999991,-48397.99999999998,0.0
14607-3,2014-01-15 23:00:00,0,0,999,726.1300000000001,-54864.50000000004,0.0
14607-2,2012-10-25 22:00:00,0,0,999,1849.0799999999995,-59978.890000000094,0.0
14607-1,2011-07-31 22:00:00,0,0,999,695.1499999999995,-66418.08000000009,0.0
14638-1,2022-11-06 23:00:00,0,0,999,475.61,-824.0299999999997,0.0
14646-1,2022-11-09 23:00:00,0,0,999,1346.8399999999997,-3068.17,0.0
14647-1,2022-11-07 23:00:00,0,0,999,-998.0500000000001,420.4300000000003,0.0
14680-1,2023-01-28 23:00:00,0,0,999,2864.24,-9832.29,0.0
14698-1,2022-11-15 23:00:00,0,0,999,1984.2099999999998,-7419.87,0.0
14699-1,2022-11-06 23:00:00,0,0,999,2976.56,4464.419999999999,0.0
14700-1,2022-11-06 23:00:00,0,0,999,700.78,2249.2200000000003,0.0
14705-1,2022-11-15 23:00:00,0,0,999,1455.58,-9822.619999999999,0.0
14707-1,2022-11-15 23:00:00,0,0,999,1642.7699999999995,-3555.2299999999996,0.0
14734-1,2022-11-14 23:00:00,0,0,999,2421.600000000001,-3560.61,0.0
14832-1,2024-02-25 23:00:00,0,0,999,-993.0600000000004,2410.7599999999925,0.0
14833-1,2024-03-03 23:00:00,0,0,999,10065.37,-20347.550000000003,0.0
14836-2,2023-02-19 23:00:00,0,0,999,898.09,-6774.000000000002,0.0
14836-1,2021-11-23 23:00:00,0,0,999,-2834.3700000000003,-12439.760000000002,0.0
14848-1,2023-08-16 22:00:00,0,0,999,966.4300000000003,-7026.259999999998,0.0
14863-1,2024-02-29 23:00:00,0,0,999,-150.4099999999999,-1657.6599999999994,0.0
14905-1,2022-11-14 23:00:00,0,0,999,2641.7300000000005,-13131.67,0.0
14985-1,2022-11-06 23:00:00,0,0,999,685.1400000000001,-2399.1600000000367,0.0
14993-2,2022-12-08 23:00:00,0,0,999,2244.25,-5540.169999999998,0.0
14993-1,2021-09-12 22:00:00,0,0,999,1458.84,-8627.860000000002,0.0
14996-2,2022-12-08 23:00:00,0,0,999,2244.25,-5540.17,0.0
14996-1,2021-09-12 22:00:00,0,0,999,1458.84,-8627.860000000002,0.0
15009-3,2024-03-03 23:00:00,0,0,999,1017.2300000000005,-12541.409999999998,0.0
15009-2,2022-12-08 23:00:00,0,0,999,504.53999999999894,-21781.429999999997,0.0
15009-1,2021-09-13 22:00:00,0,0,999,105.40000000000327,-25193.280000000006,0.0
15086-1,2023-12-18 23:00:00,0,0,999,14484.699999999997,14402.98,0.0
15151-1,2022-10-21 22:00:00,0,0,999,502.6800000000002,-1243.2599999999998,0.0
15157-1,2022-11-17 23:00:00,0,0,999,2936.3399999999997,-10384.99,0.0
15193-1,2022-11-18 23:00:00,0,0,999,-1176.8399999999965,18060.75000000002,0.0
15195-1,2022-11-15 23:00:00,0,0,999,2923.2400000000002,-8574.43,0.0
15196-1,2022-11-14 23:00:00,0,0,999,895.73,51371.23,0.0
15306-6,2022-11-16 23:00:00,0,0,999,1204.54,3362.7300000000005,0.0
15306-5,2021-08-10 22:00:00,0,0,999,-1942.5600000000002,1694.2699999999977,0.0
15306-4,2020-05-26 22:00:00,0,0,999,-1558.509999999999,6825.79,0.0
15306-3,2019-03-04 23:00:00,0,0,999,1169.7599999999998,6708.349999999999,0.0
15306-2,2017-12-06 23:00:00,0,0,999,-598.7399999999998,-2946.5199999999995,0.0
15306-1,2016-09-12 22:00:00,0,0,999,80.06000000000087,-8222.909999999996,0.0
15307-1,2022-11-13 23:00:00,0,0,999,329.24,191.02000000000007,0.0
15405-1,2022-11-13 23:00:00,0,0,999,-211.5699999999997,-98.79,0.0
15407-1,2022-11-14 23:00:00,0,0,999,1270.6399999999999,-5979.11,0.0
15416-3,2022-12-06 23:00:00,0,0,999,10185.27,25087.069999999996,0.0
15416-2,2021-09-09 22:00:00,0,0,999,9580.2,-2875.069999999985,0.0
15416-1,2020-06-16 22:00:00,0,0,999,11488.369999999999,-36871.36000000001,0.0
15425-1,2023-11-09 23:00:00,0,0,999,1361.6599999999999,-11265.470000000041,0.0
15466-1,2022-09-28 22:00:00,0,0,999,323.77,846.1500000000001,0.0
15478-4,2023-05-04 22:00:00,0,0,999,2129.1,-4556.680000000005,0.0
15478-3,2022-02-06 23:00:00,0,0,999,3526.43,-15082.199999999997,0.0
15478-2,2020-11-08 23:00:00,0,0,999,2346.2400000000002,-31288.989999999994,0.0
15478-1,2019-08-20 22:00:00,0,0,999,3491.7000000000003,-48700.68,0.0
15549-1,2022-11-18 23:00:00,0,1,89,2588.4500000000007,-7945.739999999998,5800.0
15577-1,2024-02-08 23:00:00,0,0,999,-319.74,113.36,0.0
15646-6,2023-07-16 22:00:00,0,0,999,2521.3499999999995,-1675.1900000000016,0.0
15646-5,2022-04-21 22:00:00,0,0,999,1371.390000000003,-14089.699999999997,0.0
15646-4,2021-01-19 23:00:00,0,0,999,1.9799999999999898,-15774.260000000004,0.0
15646-3,2019-10-20 22:00:00,0,0,999,0.0,-1999.57,0.0
15646-2,2018-06-11 22:00:00,0,0,999,0.0,-1999.57,0.0
15646-1,2017-04-18 22:00:00,0,0,999,450.0,-15601.77000000001,0.0
15647-1,2024-03-03 23:00:00,0,0,999,819.6999999999998,-3472.7900000000004,0.0
15667-6,2023-08-16 22:00:00,0,0,999,733.5000000000002,-4430.1500000000015,0.0
15667-5,2022-05-22 22:00:00,0,0,999,1522.97,-13652.78,0.0
15667-4,2021-02-24 23:00:00,0,0,999,1733.4600000000003,-18814.680000000004,0.0
15667-3,2019-12-01 23:00:00,0,0,999,-1076.2199999999993,-24846.74,0.0
15667-2,2018-09-06 22:00:00,0,0,999,-262.91999999999996,-28340.42000000001,0.0
15667-1,2017-06-11 22:00:00,0,0,999,-90.80000000000001,-28902.679999999997,0.0
15671-1,2022-11-19 23:00:00,0,0,999,-1103.5499999999997,380.4500000000007,0.0
15674-1,2022-11-20 23:00:00,0,0,999,2410.09,-7965.490000000005,0.0
15739-2,2024-02-16 23:00:00,0,0,999,1673.9000000000008,5613.09,0.0
15739-1,2022-11-18 23:00:00,0,0,999,1663.42,-36963.73999999999,0.0
15740-2,2024-02-15 23:00:00,0,0,999,36.06999999999999,-1306.370000000008,0.0
15740-1,2022-11-17 23:00:00,0,0,999,-562.5800000000002,564.630000000003,0.0
15846-1,2024-03-03 23:00:00,0,0,999,1713.5799999999997,-5821.790000000001,0.0
15921-1,2023-08-01 22:00:00,0,0,999,370.9199999999999,799.6299999999987,0.0
15922-1,2023-08-03 22:00:00,0,0,999,2689.7699999999995,-6503.130000000001,0.0
15923-1,2023-07-31 22:00:00,0,0,999,464255.66000000003,467140.02999999997,0.0
15925-1,2022-11-22 23:00:00,0,0,999,3372.0800000000004,-11436.720000000001,0.0
15959-1,2023-07-02 22:00:00,0,0,999,-255.87000000000018,-632.1300000000011,0.0
15983-1,2022-11-22 23:00:00,0,0,999,-108.01999999999992,-3670.549999999999,0.0
16049-1,2022-11-28 23:00:00,0,0,999,-11.160000000000025,126.44999999999607,0.0
16051-1,2022-11-07 23:00:00,0,0,999,-109.83,-651.6699999999998,0.0
16052-1,2022-11-28 23:00:00,0,0,999,287.15999999999985,532.2000000000035,0.0
16053-1,2022-11-14 23:00:00,0,0,999,3.7500000000002913,1732.8199999999924,0.0
16111-1,2023-02-14 23:00:00,0,0,999,1186.2400000000002,-5991.72,0.0
16159-1,2023-12-10 23:00:00,0,0,999,5866.750000000002,-8972.380000000001,0.0
16161-1,2023-12-12 23:00:00,0,0,999,3114.3699999999985,-6127.310000000003,0.0
16165-2,2024-03-03 23:00:00,0,0,999,1397.3699999999994,-8966.740000000002,0.0
16165-1,2022-12-08 23:00:00,0,0,999,817.48,-15698.470000000001,0.0
16170-1,2022-11-24 23:00:00,0,0,999,-1116.7899999999995,-7886.100000000001,0.0
16192-1,2022-11-22 23:00:00,0,0,999,1081.6799999999998,-6516.960000000002,0.0
16198-1,2023-11-09 23:00:00,0,0,999,-5314.43,9374.89,0.0
16203-1,2023-11-12 23:00:00,0,0,999,3879.0799999999995,-4529.950000000001,0.0
16211-1,2023-11-09 23:00:00,0,0,999,0.0,139.15,0.0
16212-1,2023-11-10 23:00:00,0,0,999,7091.710000000001,5297.299999999997,0.0
16214-1,2023-11-09 23:00:00,0,0,999,-1671.039999999999,409.8499999999997,0.0
16228-1,2024-01-04 23:00:00,0,0,999,142.21999999999997,-638.28,0.0
16229-1,2022-11-22 23:00:00,0,0,999,2405.2400000000016,-9945.39,0.0
16242-1,2023-05-02 22:00:00,0,0,999,16451.77,60400.45000000006,0.0
16374-1,2024-03-03 23:00:00,0,0,999,-1152.0700000000002,-27244.45,0.0
16375-1,2024-02-27 23:00:00,0,0,999,2220.89,-12502.830000000002,0.0
16386-1,2022-11-18 23:00:00,1,0,999,297.4400000000003,-1247.549999999999,0.0
16480-2,2024-03-03 23:00:00,0,0,999,3502.229999999999,-8447.020000000002,0.0
16480-1,2022-12-08 23:00:00,0,0,999,2690.76,-22686.63,0.0
16482-2,2024-03-02 23:00:00,0,0,999,2445.0499999999997,-6737.739999999999,0.0
16482-1,2022-12-04 23:00:00,0,0,999,1635.5900000000001,-21142.460000000003,0.0
16530-1,2023-11-09 23:00:00,0,0,999,2329.75,-4745.000000000001,0.0
16574-1,2024-02-11 23:00:00,0,0,999,0.0,210.0,0.0
16575-1,2024-03-03 23:00:00,0,0,999,357.0099999999993,-7051.260000000004,0.0
16633-1,2024-02-11 23:00:00,0,0,999,-21.049999999999997,126.52,0.0
16646-1,2022-09-14 22:00:00,0,0,999,-109.0,220.0,0.0
16809-1,2022-11-27 23:00:00,0,0,999,2813.489999999999,-15866.590000000004,0.0
16825-1,2024-03-03 23:00:00,0,0,999,378.5500000000001,-3876.700000000001,0.0
17064-1,2024-02-16 23:00:00,0,0,999,83.40000000000055,534.8199999999988,0.0
17065-1,2024-02-14 23:00:00,0,0,999,858.8999999999997,-1780.5600000000013,0.0
17113-1,2022-11-27 23:00:00,0,0,999,-9.009999999999877,-9447.48,0.0
17150-1,2022-11-24 23:00:00,1,0,999,1287.8699999999997,-4816.249999999999,0.0
17199-1,2022-11-29 23:00:00,0,0,999,4686.479999999998,-24030.38000000001,0.0
17200-1,2022-11-28 23:00:00,0,0,999,2306.81,-20291.37,0.0
17201-1,2022-11-29 23:00:00,0,0,999,1105.8400000000004,-6766.629999999996,0.0
17216-1,2023-07-19 22:00:00,0,0,999,7460.4400000000005,-24024.779999999995,0.0
17269-1,2022-11-06 23:00:00,0,0,999,-11996.53,19536.780000000002,0.0
17270-1,2022-11-30 23:00:00,0,0,999,379.92999999999984,3486.0200000000077,0.0
17271-2,2023-07-31 22:00:00,0,0,999,4736.029999999999,-17865.43,0.0
17271-1,2022-05-06 22:00:00,0,0,999,4535.24,-46744.95999999999,0.0
17280-1,2023-10-26 22:00:00,0,0,999,2987.9600000000005,6374.369999999998,0.0
17378-1,2022-11-21 23:00:00,0,0,999,1939.4099999999999,-4263.129999999999,0.0
17399-1,2022-12-01 23:00:00,0,0,999,1055.7999999999995,-10219.61,0.0
17431-1,2024-03-03 23:00:00,0,0,999,1091.5600000000002,-5137.089999999999,0.0
17527-1,2023-11-08 23:00:00,0,0,999,705.7199999999999,2221.9500000000003,0.0
17535-3,2022-09-05 22:00:00,0,0,999,908.99,-2031.7599999999986,0.0
17535-2,2021-06-10 22:00:00,0,0,999,727.8800000000002,-4544.4299999999985,0.0
17535-1,2020-03-16 23:00:00,0,0,999,-5.33,-6588.720000000001,0.0
17554-1,2022-12-01 23:00:00,0,0,999,-289.4200000000019,124.68000000000302,0.0
17555-1,2022-12-01 23:00:00,0,0,999,1789.58,-13781.98000000001,0.0
17595-11,2022-10-06 22:00:00,0,0,999,-4137.090000000001,40178.95999999999,0.0
17595-10,2021-07-11 22:00:00,0,0,999,949.62,53351.9,0.0
17595-9,2020-04-08 22:00:00,0,0,999,-92.08000000000004,1645.0699999999836,0.0
17595-8,2019-01-07 23:00:00,0,0,999,3018.669999999999,1793.74,0.0
17595-7,2017-10-15 22:00:00,0,0,999,597.8599999999999,1166.9699999999923,0.0
17595-6,2016-08-01 22:00:00,0,0,999,-1355.32,554.0699999999763,0.0
17595-5,2015-05-06 22:00:00,0,0,999,389.9999999999999,574.5499999999759,0.0
17595-4,2014-02-12 23:00:00,0,0,999,713.2700000000004,3169.800000000001,0.0
17595-3,2012-11-15 23:00:00,0,0,999,-37711.58,-195352.97,0.0
17595-2,2011-08-24 22:00:00,0,0,999,3766.0899999999997,-203886.47999999995,0.0
17595-1,2010-06-01 22:00:00,0,0,999,7902.140000000001,-215414.95000000004,0.0
17631-2,2023-08-04 22:00:00,0,0,999,728.84,-1172.8000000000002,0.0
17631-1,2022-02-14 23:00:00,0,0,999,0.0,1.83,0.0
17632-2,2023-10-31 23:00:00,0,0,999,3049.54,-25038.96,0.0
17632-1,2022-08-04 22:00:00,0,0,999,3779.7300000000014,-44873.130000000005,0.0
17827-1,2024-03-03 23:00:00,0,0,999,9018.300000000003,-32391.75000000001,0.0
17933-1,2022-12-01 23:00:00,0,0,999,-1605.2499999999998,-6879.82,0.0
17945-1,2022-12-05 23:00:00,0,0,999,1045.3099999999997,-8108.970000000001,0.0
18024-1,2022-12-04 23:00:00,0,0,999,-2285.590000000002,-71366.54999999999,0.0
18025-1,2022-12-04 23:00:00,0,0,999,-1156.020000000001,2520.2600000000025,0.0
18043-1,2022-12-04 23:00:00,0,0,999,1698.9100000000017,-3462.29,0.0
18203-2,2023-01-31 23:00:00,0,0,999,-1919.73,-2852.71,0.0
18203-1,2021-11-04 23:00:00,0,0,999,1605.8700000000001,-6192.030000000001,0.0
18206-1,2022-12-04 23:00:00,0,0,999,2415.420000000001,-14097.240000000002,0.0
18207-1,2022-12-04 23:00:00,0,0,999,0.0,1008.5900000000004,0.0
18317-1,2022-12-05 23:00:00,0,0,999,-1112.6199999999992,20042.21000000003,0.0
18332-1,2022-12-04 23:00:00,0,0,999,4589.58,-8581.930000000002,0.0
18358-1,2022-12-01 23:00:00,0,0,999,2192.64,-4256.07,0.0
18386-1,2023-04-27 22:00:00,0,0,999,-402.7000000000005,-573.0900000000047,0.0
18406-1,2022-12-05 23:00:00,0,0,999,616.6699999999989,-14657.989999999998,0.0
18544-1,2022-12-04 23:00:00,0,0,999,-2432.09,6055.72,0.0
18545-1,2022-12-04 23:00:00,0,0,999,-0.20999999999969532,200.60000000000002,0.0
18546-1,2022-12-05 23:00:00,0,0,999,2633.999999999999,-3548.9599999999996,0.0
18686-1,2023-11-08 23:00:00,0,0,999,1729.3400000000008,-8507.180000000002,0.0
18694-1,2023-11-09 23:00:00,0,0,999,964.3999999999987,-13265.74,0.0
18740-1,2022-11-27 23:00:00,0,0,999,-518.6200000000007,-3106.479999999996,0.0
18769-1,2022-12-08 23:00:00,0,0,999,-761.74,-6800.869999999998,0.0
18770-1,2022-12-05 23:00:00,0,0,999,-8963.249999999998,721.2900000000014,0.0
18773-1,2022-12-07 23:00:00,0,0,999,198.77999999999975,-2766.3600000000033,0.0
18774-1,2022-12-06 23:00:00,1,0,999,-120.4399999999996,-155.17999999999847,0.0
18805-4,2023-08-13 22:00:00,0,0,999,0.0,700.58,0.0
18805-3,2022-02-06 23:00:00,0,0,999,0.0,700.58,0.0
18805-2,2021-02-10 23:00:00,0,0,999,0.0,700.58,0.0
18805-1,2019-11-24 23:00:00,0,0,999,273532.33999999997,296131.94,0.0
18806-3,2022-12-30 23:00:00,0,0,999,-73.66,12617.6,0.0
18806-2,2020-12-30 23:00:00,0,0,999,0.0,12505.66,0.0
18806-1,2019-12-30 23:00:00,0,0,999,0.0,12505.66,0.0
18807-3,2023-08-10 22:00:00,0,0,999,-688.5,4146.89,0.0
18807-2,2022-04-28 22:00:00,0,0,999,0.0,5034.89,0.0
18807-1,2020-10-15 22:00:00,0,0,999,0.0,5034.89,0.0
18819-11,2022-09-11 22:00:00,0,0,999,6775.33,13954.119999999311,0.0
18819-10,2021-06-15 22:00:00,0,0,999,7776.87000000001,3935.4899999994227,0.0
18819-9,2020-03-22 23:00:00,0,0,999,14630.200000000004,-4192.300000000148,0.0
18819-8,2018-12-27 23:00:00,0,0,999,43172.65000000001,26473.98999999989,0.0
18819-7,2017-10-03 22:00:00,0,0,999,-1041.209999999997,-21193.249999999403,0.0
18819-6,2016-07-06 22:00:00,0,0,999,-11372.970000000003,-34993.200000000055,0.0
18819-5,2015-04-15 22:00:00,0,0,999,-176.15999999999804,-51502.79999999968,0.0
18819-4,2014-01-16 23:00:00,0,0,999,-175.10999999999967,-61836.42000000119,0.0
18819-3,2012-10-24 22:00:00,0,0,999,-4476.130000000001,-59692.51000000011,0.0
18819-2,2011-07-27 22:00:00,0,0,999,-13638.029999999999,-72563.70999999983,0.0
18819-1,2010-05-06 22:00:00,0,0,999,6980.630000000001,-92583.01000000011,0.0
18824-3,2022-09-11 22:00:00,0,0,999,136.54000000000002,-433.57000000000005,0.0
18824-2,2021-06-14 22:00:00,0,0,999,60.0,-644.6999999999999,0.0
18824-1,2020-03-02 23:00:00,0,0,999,31.9,-696.0400000000001,0.0
18825-3,2022-09-11 22:00:00,0,0,999,410.12,-1122.37,0.0
18825-2,2021-06-15 22:00:00,0,0,999,-46.59,-2105.67,0.0
18825-1,2020-03-17 23:00:00,0,0,999,34.0,-2233.11,0.0
18833-1,2022-11-30 23:00:00,0,0,999,0.0,45.6,0.0
18834-1,2022-12-05 23:00:00,0,0,999,-59.799999999999955,-95.1599999999994,0.0
18836-2,2023-11-09 23:00:00,0,0,999,-70.0,-150.7,0.0
18836-1,2022-08-09 22:00:00,0,0,999,224.0,-202.89000000000033,0.0
18840-1,2023-10-15 22:00:00,0,0,999,35.019999999999996,-212.86999999999998,0.0
18841-3,2023-11-13 23:00:00,0,0,999,180.94,-198.63999999999987,0.0
18841-2,2022-08-09 22:00:00,0,0,999,484.0,-1067.8400000000079,0.0
18841-1,2021-05-09 22:00:00,0,0,999,-98.22,-1900.800000000007,0.0
18842-1,2022-12-08 23:00:00,0,0,999,6718.59,-10563.330000000002,0.0
18843-1,2022-12-08 23:00:00,0,0,999,6718.590000000002,-10563.330000000002,0.0
18868-1,2022-12-08 23:00:00,0,0,999,2018.1899999999991,-2438.7599999999948,0.0
18873-1,2024-03-03 23:00:00,0,0,999,424.4399999999998,-12351.179999999997,0.0
18883-2,2024-02-28 23:00:00,0,0,999,-181.26,904.3599999999994,0.0
18883-1,2022-11-28 23:00:00,0,0,999,-0.7300000000000182,459.33000000000095,0.0
18886-1,2022-12-07 23:00:00,0,0,999,1660.7199999999993,-9469.900000000001,0.0
18902-4,2024-03-03 23:00:00,0,0,999,3828.4199999999983,10145.279999999995,0.0
18902-3,2022-12-07 23:00:00,0,0,999,6149.940000000002,-42180.350000000006,0.0
18902-2,2021-09-13 22:00:00,0,0,999,7996.510000000006,-55556.06999999998,0.0
18902-1,2020-06-16 22:00:00,0,0,999,3063.890000000003,-73070.83,0.0
18967-1,2024-03-03 23:00:00,0,0,999,-20835.919999999995,114765.98999999999,0.0
18969-1,2023-08-13 22:00:00,0,0,999,-6025.270000000001,-8803.29,0.0
18970-1,2023-08-03 22:00:00,0,0,999,-179.7,1339.53,0.0
18971-1,2023-07-17 22:00:00,0,0,999,21.43,22.00999999999999,0.0
18976-1,2024-02-29 23:00:00,0,0,999,1163.0,-5789.070000000001,0.0
18977-2,2024-02-29 23:00:00,0,0,999,2626.38,-7535.609999999999,0.0
18977-1,2022-12-05 23:00:00,0,0,999,2681.3,-15164.039999999988,0.0
19022-1,2022-12-08 23:00:00,0,0,999,366.0100000000007,-5107.9400000000005,0.0
19023-1,2022-12-08 23:00:00,0,0,999,9625.79,-26759.790000000005,0.0
19034-1,2022-10-09 22:00:00,0,0,999,-105.18999999999997,400.09000000000043,0.0
19035-1,2024-03-03 23:00:00,0,0,999,340.93,173.85999999999999,0.0
19043-4,2023-08-20 22:00:00,0,0,999,0.0,619.12,0.0
19043-3,2022-02-06 23:00:00,0,0,999,0.0,619.12,0.0
19043-2,2021-02-28 23:00:00,0,0,999,0.0,619.12,0.0
19043-1,2019-11-24 23:00:00,0,0,999,273532.34,296609.44,0.0
19061-1,2022-12-09 23:00:00,0,0,999,-1893.8700000000003,195.9799999999991,0.0
19062-1,2022-12-09 23:00:00,0,0,999,15552.429999999982,11599.620000000064,0.0
19074-1,2022-12-05 23:00:00,0,0,999,6832.620000000003,-20165.05,0.0
19075-1,2022-12-05 23:00:00,0,2,33,-4233.75,2529.9300000000007,152.31
19081-1,2022-12-07 23:00:00,0,0,999,3130.4700000000007,-4884.900000000003,0.0
19083-3,2024-03-03 23:00:00,0,0,999,406.1900000000001,555.0199999999985,0.0
19083-2,2022-12-06 23:00:00,0,0,999,-10.970000000000255,45.51999999999123,0.0
19083-1,2021-09-06 22:00:00,0,0,999,-2544.3399999999992,313.50999999997464,0.0
19112-1,2022-12-01 23:00:00,0,0,999,244.3,117.57999999999998,0.0
19113-1,2022-12-07 23:00:00,0,0,999,-12267.439999999999,9669.839999999991,0.0
19114-1,2022-12-08 23:00:00,0,0,999,42002.07000000001,7295.34,0.0
19117-1,2022-12-07 23:00:00,0,0,999,-76982.1,59816.320000000014,0.0
19118-1,2022-12-08 23:00:00,0,0,999,388407.8799999999,616191.7,0.0
19124-1,2022-12-08 23:00:00,0,0,999,-1688.4200000000108,795.4300000000112,0.0
19126-1,2022-12-06 23:00:00,0,0,999,8.989999999998645,778.4699999999989,0.0
19142-1,2022-12-07 23:00:00,0,0,999,3388.8199999999993,-3613.5499999999965,0.0
19143-1,2022-12-06 23:00:00,0,0,999,-515.9699999999993,537.8399999999888,0.0
19145-1,2022-12-08 23:00:00,0,0,999,591.0700000000002,-2384.489999999997,0.0
19153-3,2023-07-16 22:00:00,0,0,999,-6326.920000000001,4385.339999999999,0.0
19153-2,2022-04-20 22:00:00,0,0,999,7772.169999999999,1129.2700000000013,0.0
19153-1,2021-01-24 23:00:00,0,0,999,6984.429999999999,-34872.32000000001,0.0
19181-6,2024-03-03 23:00:00,0,0,999,414.58000000000357,1799.3999999999978,0.0
19181-5,2022-12-07 23:00:00,0,0,999,5332.810000000001,-4408.040000000015,0.0
19181-4,2021-09-13 22:00:00,0,0,999,4668.420000000002,-20230.720000000023,0.0
19181-3,2020-06-18 22:00:00,0,0,999,-591.3899999999999,-36678.65000000001,0.0
19181-2,2019-03-26 23:00:00,0,0,999,1379.9700000000007,-49456.69000000001,0.0
19181-1,2017-12-28 23:00:00,0,0,999,-63197.36999999998,-67030.05,0.0
19184-2,2024-03-03 23:00:00,0,0,999,2139.17,6117.570000000003,0.0
19184-1,2022-12-05 23:00:00,0,0,999,-507.19999999999993,548.4899999999907,0.0
19185-1,2024-02-14 23:00:00,0,0,999,0.0,0.0,0.0
19197-1,2022-08-11 22:00:00,0,0,999,281.19,8.67999999999995,0.0
19212-1,2022-12-07 23:00:00,0,0,999,2910.98,-7302.029999999998,0.0
19238-1,2022-12-08 23:00:00,0,0,999,-128.10999999999967,555.8899999999994,0.0
19239-1,2024-01-01 23:00:00,0,0,999,-15.0,24.97,0.0
19240-1,2024-01-01 23:00:00,0,0,999,-15.0,24.96,0.0
19241-1,2024-03-04 23:00:00,0,0,999,697.9800000000001,320.7399999999998,0.0
19256-2,2024-02-07 23:00:00,0,0,999,14741.220000000001,-22575.82,0.0
19256-1,2022-11-07 23:00:00,0,0,999,3664.380000000001,-53773.73000000002,0.0
19261-1,2022-12-09 23:00:00,0,0,999,91.90999999999724,703.4500000000005,0.0
19315-1,2024-02-22 23:00:00,0,0,999,5956.0599999999995,-20907.51,0.0
19329-1,2022-12-06 23:00:00,0,0,999,10609.059999999992,-61218.41,0.0
19352-1,2022-12-06 23:00:00,0,0,999,760.21,-4807.0,0.0
19353-1,2022-12-08 23:00:00,0,0,999,2043.73,-10805.930000000004,0.0
19408-1,2023-09-07 22:00:00,0,0,999,0.0,0.0,0.0
19412-2,2023-09-11 22:00:00,0,0,999,5834.569999999999,-8585.869999999999,0.0
19412-1,2022-06-12 22:00:00,0,0,999,2225.0299999999993,-23909.499999999996,0.0
19417-1,2022-12-08 23:00:00,0,0,999,9318.359999999999,-17571.48999999999,0.0
19447-1,2022-12-04 23:00:00,0,0,999,33.98999999999978,-858.4300000000001,0.0
19468-1,2022-12-06 23:00:00,0,0,999,1020.1299999999994,-17487.160000000003,0.0
19488-1,2022-12-08 23:00:00,0,0,999,-453.06999999999994,934.4299999999988,0.0
19489-1,2022-12-08 23:00:00,0,0,999,3445.4600000000014,-19655.870000000006,0.0
19495-4,2023-07-17 22:00:00,0,0,999,138.9799999999999,213.86,0.0
19495-3,2022-04-19 22:00:00,0,0,999,-0.7799999999983811,390.4599999999999,0.0
19495-2,2021-01-25 23:00:00,0,0,999,-597.4599999999997,-8924.560000000001,0.0
19495-1,2019-10-29 23:00:00,0,0,999,957.7400000000001,-11956.530000000004,0.0
19498-1,2023-08-15 22:00:00,0,0,999,435.28999999999996,-4193.68999999998,0.0
19500-6,2023-08-15 22:00:00,0,0,999,293.56000000000006,-4755.510000000001,0.0
19500-5,2022-05-17 22:00:00,0,0,999,269.81999999999994,-11124.179999999993,0.0
19500-4,2021-01-31 23:00:00,0,0,999,-100.06000000000006,-10232.280000000013,0.0
19500-3,2019-11-26 23:00:00,0,0,999,-816.3699999999999,-11536.07999999999,0.0
19500-2,2018-09-02 22:00:00,0,0,999,208.0,-9381.820000000003,0.0
19500-1,2017-05-31 22:00:00,0,0,999,1782.04,-10663.280000000002,0.0
19503-1,2022-11-28 23:00:00,0,0,999,4074.7399999999984,-12289.520000000002,0.0
19527-1,2022-12-09 23:00:00,1,6,14,412.2699999999993,-9872.570000000005,441.43000000000006
19541-1,2022-12-06 23:00:00,0,0,999,-3570.6100000000006,10394.539999999977,0.0
19542-1,2024-02-29 23:00:00,0,0,999,4259.44,-13145.309999999998,0.0
19544-1,2023-03-26 22:00:00,0,0,999,1584.4699999999993,-5561.849999999998,0.0
